479.0000, 480.0000, "T3-T5", bckg
479.0000, 480.0000, "T5-O1", bckg
479.0000, 480.0000, "FP2-F8", bckg
479.0000, 480.0000, "F8-T4", bckg
479.0000, 480.0000, "T4-T6", artf
479.0000, 480.0000, "T6-O2", bckg
479.0000, 480.0000, "A1-T3", artf
479.0000, 480.0000, "T3-C3", bckg
479.0000, 480.0000, "C3-CZ", bckg
479.0000, 480.0000, "CZ-C4", bckg
479.0000, 480.0000, "C4-T4", bckg
479.0000, 480.0000, "T4-A2", bckg
479.0000, 480.0000, "FP1-F3", bckg
479.0000, 480.0000, "F3-C3", bckg
479.0000, 480.0000, "C3-P3", bckg
479.0000, 480.0000, "P3-O1", bckg
479.0000, 480.0000, "FP2-F4", bckg
479.0000, 480.0000, "F4-C4", bckg
479.0000, 480.0000, "C4-P4", artf
479.0000, 480.0000, "P4-O2", bckg
480.0000, 481.0000, "FP1-F7", artf
480.0000, 481.0000, "F7-T3", bckg
480.0000, 481.0000, "T3-T5", bckg
480.0000, 481.0000, "T5-O1", bckg
480.0000, 481.0000, "FP2-F8", bckg
480.0000, 481.0000, "F8-T4", bckg
480.0000, 481.0000, "T4-T6", bckg
480.0000, 481.0000, "T6-O2", artf
480.0000, 481.0000, "A1-T3", bckg
480.0000, 481.0000, "T3-C3", bckg
480.0000, 481.0000, "C3-CZ", bckg
480.0000, 481.0000, "CZ-C4", bckg
480.0000, 481.0000, "C4-T4", bckg
480.0000, 481.0000, "T4-A2", artf
480.0000, 481.0000, "FP1-F3", bckg
480.0000, 481.0000, "F3-C3", bckg
480.0000, 481.0000, "C3-P3", bckg
480.0000, 481.0000, "P3-O1", bckg
480.0000, 481.0000, "FP2-F4", bckg
480.0000, 481.0000, "F4-C4", bckg
480.0000, 481.0000, "C4-P4", bckg
480.0000, 481.0000, "P4-O2", artf
481.0000, 482.0000, "FP1-F7", bckg
481.0000, 482.0000, "F7-T3", bckg
481.0000, 482.0000, "T3-T5", bckg
481.0000, 482.0000, "T5-O1", bckg
481.0000, 482.0000, "FP2-F8", bckg
481.0000, 482.0000, "F8-T4", bckg
481.0000, 482.0000, "T4-T6", bckg
481.0000, 482.0000, "T6-O2", bckg
481.0000, 482.0000, "A1-T3", bckg
481.0000, 482.0000, "T3-C3", bckg
481.0000, 482.0000, "C3-CZ", bckg
481.0000, 482.0000, "CZ-C4", bckg
481.0000, 482.0000, "C4-T4", bckg
481.0000, 482.0000, "T4-A2", bckg
481.0000, 482.0000, "FP1-F3", bckg
481.0000, 482.0000, "F3-C3", bckg
481.0000, 482.0000, "C3-P3", bckg
481.0000, 482.0000, "P3-O1", bckg
481.0000, 482.0000, "FP2-F4", bckg
481.0000, 482.0000, "F4-C4", bckg
481.0000, 482.0000, "C4-P4", bckg
481.0000, 482.0000, "P4-O2", artf
482.0000, 483.0000, "FP1-F7", bckg
482.0000, 483.0000, "F7-T3", artf
482.0000, 483.0000, "T3-T5", artf
482.0000, 483.0000, "T5-O1", bckg
482.0000, 483.0000, "FP2-F8", bckg
482.0000, 483.0000, "F8-T4", bckg
482.0000, 483.0000, "T4-T6", bckg
482.0000, 483.0000, "T6-O2", bckg
482.0000, 483.0000, "A1-T3", bckg
482.0000, 483.0000, "T3-C3", bckg
482.0000, 483.0000, "C3-CZ", bckg
482.0000, 483.0000, "CZ-C4", bckg
482.0000, 483.0000, "C4-T4", bckg
482.0000, 483.0000, "T4-A2", bckg
482.0000, 483.0000, "FP1-F3", bckg
482.0000, 483.0000, "F3-C3", bckg
482.0000, 483.0000, "C3-P3", bckg
482.0000, 483.0000, "P3-O1", bckg
482.0000, 483.0000, "FP2-F4", bckg
482.0000, 483.0000, "F4-C4", bckg
482.0000, 483.0000, "C4-P4", bckg
482.0000, 483.0000, "P4-O2", bckg
483.0000, 484.0000, "FP1-F7", bckg
483.0000, 484.0000, "F7-T3", bckg
483.0000, 484.0000, "T3-T5", bckg
483.0000, 484.0000, "T5-O1", bckg
483.0000, 484.0000, "FP2-F8", artf
483.0000, 484.0000, "F8-T4", bckg
483.0000, 484.0000, "T4-T6", bckg
483.0000, 484.0000, "T6-O2", bckg
483.0000, 484.0000, "A1-T3", bckg
483.0000, 484.0000, "T3-C3", artf
483.0000, 484.0000, "C3-CZ", bckg
483.0000, 484.0000, "CZ-C4", bckg
483.0000, 484.0000, "C4-T4", bckg
483.0000, 484.0000, "T4-A2", bckg
483.0000, 484.0000, "FP1-F3", bckg
483.0000, 484.0000, "F3-C3", bckg
483.0000, 484.0000, "C3-P3", bckg
483.0000, 484.0000, "P3-O1", bckg
483.0000, 484.0000, "FP2-F4", bckg
483.0000, 484.0000, "F4-C4", bckg
483.0000, 484.0000, "C4-P4", bckg
483.0000, 484.0000, "P4-O2", bckg
484.0000, 485.0000, "FP1-F7", artf
484.0000, 485.0000, "F7-T3", bckg
484.0000, 485.0000, "T3-T5", bckg
484.0000, 485.0000, "T5-O1", bckg
484.0000, 485.0000, "FP2-F8", bckg
484.0000, 485.0000, "F8-T4", bckg
484.0000, 485.0000, "T4-T6", bckg
484.0000, 485.0000, "T6-O2", bckg
484.0000, 485.0000, "A1-T3", bckg
484.0000, 485.0000, "T3-C3", artf
484.0000, 485.0000, "C3-CZ", bckg
484.0000, 485.0000, "CZ-C4", bckg
484.0000, 485.0000, "C4-T4", bckg
484.0000, 485.0000, "T4-A2", bckg
484.0000, 485.0000, "FP1-F3", bckg
484.0000, 485.0000, "F3-C3", bckg
484.0000, 485.0000, "C3-P3", bckg
484.0000, 485.0000, "P3-O1", bckg
484.0000, 485.0000, "FP2-F4", bckg
484.0000, 485.0000, "F4-C4", bckg
484.0000, 485.0000, "C4-P4", bckg
484.0000, 485.0000, "P4-O2", bckg
485.0000, 486.0000, "FP1-F7", bckg
485.0000, 486.0000, "F7-T3", bckg
485.0000, 486.0000, "T3-T5", bckg
485.0000, 486.0000, "T5-O1", bckg
485.0000, 486.0000, "FP2-F8", bckg
485.0000, 486.0000, "F8-T4", bckg
485.0000, 486.0000, "T4-T6", artf
485.0000, 486.0000, "T6-O2", bckg
485.0000, 486.0000, "A1-T3", artf
485.0000, 486.0000, "T3-C3", bckg
485.0000, 486.0000, "C3-CZ", bckg
485.0000, 486.0000, "CZ-C4", bckg
485.0000, 486.0000, "C4-T4", bckg
485.0000, 486.0000, "T4-A2", bckg
485.0000, 486.0000, "FP1-F3", bckg
485.0000, 486.0000, "F3-C3", bckg
485.0000, 486.0000, "C3-P3", bckg
485.0000, 486.0000, "P3-O1", bckg
485.0000, 486.0000, "FP2-F4", bckg
485.0000, 486.0000, "F4-C4", bckg
485.0000, 486.0000, "C4-P4", bckg
485.0000, 486.0000, "P4-O2", bckg
486.0000, 487.0000, "FP1-F7", eybl
486.0000, 487.0000, "F7-T3", eybl
486.0000, 487.0000, "T3-T5", bckg
486.0000, 487.0000, "T5-O1", eybl
486.0000, 487.0000, "FP2-F8", eybl
486.0000, 487.0000, "F8-T4", bckg
486.0000, 487.0000, "T4-T6", eybl
486.0000, 487.0000, "T6-O2", eybl
486.0000, 487.0000, "A1-T3", bckg
486.0000, 487.0000, "T3-C3", eybl
486.0000, 487.0000, "C3-CZ", eybl
486.0000, 487.0000, "CZ-C4", eybl
486.0000, 487.0000, "C4-T4", eybl
486.0000, 487.0000, "T4-A2", bckg
486.0000, 487.0000, "FP1-F3", eybl
486.0000, 487.0000, "F3-C3", eybl
486.0000, 487.0000, "C3-P3", bckg
486.0000, 487.0000, "P3-O1", bckg
486.0000, 487.0000, "FP2-F4", bckg
486.0000, 487.0000, "F4-C4", eybl
486.0000, 487.0000, "C4-P4", eybl
486.0000, 487.0000, "P4-O2", eybl
487.0000, 488.0000, "FP1-F7", eybl
487.0000, 488.0000, "F7-T3", eybl
487.0000, 488.0000, "T3-T5", bckg
487.0000, 488.0000, "T5-O1", eybl
487.0000, 488.0000, "FP2-F8", eybl
487.0000, 488.0000, "F8-T4", eybl
487.0000, 488.0000, "T4-T6", bckg
487.0000, 488.0000, "T6-O2", eybl
487.0000, 488.0000, "A1-T3", bckg
487.0000, 488.0000, "T3-C3", eybl
487.0000, 488.0000, "C3-CZ", eybl
487.0000, 488.0000, "CZ-C4", artf
487.0000, 488.0000, "C4-T4", bckg
487.0000, 488.0000, "T4-A2", eybl
487.0000, 488.0000, "FP1-F3", eybl
487.0000, 488.0000, "F3-C3", eybl
487.0000, 488.0000, "C3-P3", eybl
487.0000, 488.0000, "P3-O1", eybl
487.0000, 488.0000, "FP2-F4", eybl
487.0000, 488.0000, "F4-C4", eybl
487.0000, 488.0000, "C4-P4", eybl
487.0000, 488.0000, "P4-O2", bckg
488.0000, 489.0000, "FP1-F7", artf
488.0000, 489.0000, "F7-T3", eybl
488.0000, 489.0000, "T3-T5", eybl
488.0000, 489.0000, "T5-O1", artf
488.0000, 489.0000, "FP2-F8", bckg
488.0000, 489.0000, "F8-T4", eybl
488.0000, 489.0000, "T4-T6", eybl
488.0000, 489.0000, "T6-O2", eybl
488.0000, 489.0000, "A1-T3", bckg
488.0000, 489.0000, "T3-C3", bckg
488.0000, 489.0000, "C3-CZ", bckg
488.0000, 489.0000, "CZ-C4", eybl
488.0000, 489.0000, "C4-T4", bckg
488.0000, 489.0000, "T4-A2", eybl
488.0000, 489.0000, "FP1-F3", eybl
488.0000, 489.0000, "F3-C3", eybl
488.0000, 489.0000, "C3-P3", bckg
488.0000, 489.0000, "P3-O1", eybl
488.0000, 489.0000, "FP2-F4", eybl
488.0000, 489.0000, "F4-C4", eybl
488.0000, 489.0000, "C4-P4", eybl
488.0000, 489.0000, "P4-O2", eybl
489.0000, 490.0000, "FP1-F7", bckg
489.0000, 490.0000, "F7-T3", bckg
489.0000, 490.0000, "T3-T5", bckg
489.0000, 490.0000, "T5-O1", bckg
489.0000, 490.0000, "FP2-F8", bckg
489.0000, 490.0000, "F8-T4", bckg
489.0000, 490.0000, "T4-T6", bckg
489.0000, 490.0000, "T6-O2", bckg
489.0000, 490.0000, "A1-T3", bckg
489.0000, 490.0000, "T3-C3", bckg
489.0000, 490.0000, "C3-CZ", bckg
489.0000, 490.0000, "CZ-C4", bckg
489.0000, 490.0000, "C4-T4", bckg
489.0000, 490.0000, "T4-A2", bckg
489.0000, 490.0000, "FP1-F3", bckg
489.0000, 490.0000, "F3-C3", bckg
489.0000, 490.0000, "C3-P3", bckg
489.0000, 490.0000, "P3-O1", bckg
489.0000, 490.0000, "FP2-F4", bckg
489.0000, 490.0000, "F4-C4", bckg
489.0000, 490.0000, "C4-P4", artf
489.0000, 490.0000, "P4-O2", bckg
490.0000, 491.0000, "FP1-F7", eybl
490.0000, 491.0000, "F7-T3", eybl
490.0000, 491.0000, "T3-T5", eybl
490.0000, 491.0000, "T5-O1", eybl
490.0000, 491.0000, "FP2-F8", eybl
490.0000, 491.0000, "F8-T4", eybl
490.0000, 491.0000, "T4-T6", eybl
490.0000, 491.0000, "T6-O2", bckg
490.0000, 491.0000, "A1-T3", bckg
490.0000, 491.0000, "T3-C3", eybl
490.0000, 491.0000, "C3-CZ", eybl
490.0000, 491.0000, "CZ-C4", eybl
490.0000, 491.0000, "C4-T4", bckg
490.0000, 491.0000, "T4-A2", bckg
490.0000, 491.0000, "FP1-F3", eybl
490.0000, 491.0000, "F3-C3", eybl
490.0000, 491.0000, "C3-P3", eybl
490.0000, 491.0000, "P3-O1", eybl
490.0000, 491.0000, "FP2-F4", eybl
490.0000, 491.0000, "F4-C4", eybl
490.0000, 491.0000, "C4-P4", eybl
490.0000, 491.0000, "P4-O2", eybl
491.0000, 492.0000, "FP1-F7", bckg
491.0000, 492.0000, "F7-T3", bckg
491.0000, 492.0000, "T3-T5", bckg
491.0000, 492.0000, "T5-O1", bckg
491.0000, 492.0000, "FP2-F8", bckg
491.0000, 492.0000, "F8-T4", bckg
491.0000, 492.0000, "T4-T6", bckg
491.0000, 492.0000, "T6-O2", bckg
491.0000, 492.0000, "A1-T3", bckg
491.0000, 492.0000, "T3-C3", bckg
491.0000, 492.0000, "C3-CZ", bckg
491.0000, 492.0000, "CZ-C4", bckg
491.0000, 492.0000, "C4-T4", bckg
491.0000, 492.0000, "T4-A2", bckg
491.0000, 492.0000, "FP1-F3", bckg
491.0000, 492.0000, "F3-C3", bckg
491.0000, 492.0000, "C3-P3", bckg
491.0000, 492.0000, "P3-O1", bckg
491.0000, 492.0000, "FP2-F4", bckg
491.0000, 492.0000, "F4-C4", bckg
491.0000, 492.0000, "C4-P4", bckg
491.0000, 492.0000, "P4-O2", bckg
492.0000, 493.0000, "FP1-F7", bckg
492.0000, 493.0000, "F7-T3", bckg
492.0000, 493.0000, "T3-T5", bckg
492.0000, 493.0000, "T5-O1", bckg
492.0000, 493.0000, "FP2-F8", bckg
492.0000, 493.0000, "F8-T4", bckg
492.0000, 493.0000, "T4-T6", bckg
492.0000, 493.0000, "T6-O2", bckg
492.0000, 493.0000, "A1-T3", bckg
492.0000, 493.0000, "T3-C3", bckg
492.0000, 493.0000, "C3-CZ", bckg
492.0000, 493.0000, "CZ-C4", bckg
492.0000, 493.0000, "C4-T4", bckg
492.0000, 493.0000, "T4-A2", bckg
492.0000, 493.0000, "FP1-F3", bckg
492.0000, 493.0000, "F3-C3", bckg
492.0000, 493.0000, "C3-P3", bckg
492.0000, 493.0000, "P3-O1", artf
492.0000, 493.0000, "FP2-F4", bckg
492.0000, 493.0000, "F4-C4", bckg
492.0000, 493.0000, "C4-P4", bckg
492.0000, 493.0000, "P4-O2", artf
493.0000, 494.0000, "FP1-F7", bckg
493.0000, 494.0000, "F7-T3", bckg
493.0000, 494.0000, "T3-T5", bckg
493.0000, 494.0000, "T5-O1", bckg
493.0000, 494.0000, "FP2-F8", bckg
493.0000, 494.0000, "F8-T4", bckg
493.0000, 494.0000, "T4-T6", bckg
493.0000, 494.0000, "T6-O2", bckg
493.0000, 494.0000, "A1-T3", bckg
493.0000, 494.0000, "T3-C3", bckg
493.0000, 494.0000, "C3-CZ", bckg
493.0000, 494.0000, "CZ-C4", bckg
493.0000, 494.0000, "C4-T4", bckg
493.0000, 494.0000, "T4-A2", bckg
493.0000, 494.0000, "FP1-F3", bckg
493.0000, 494.0000, "F3-C3", bckg
493.0000, 494.0000, "C3-P3", bckg
493.0000, 494.0000, "P3-O1", bckg
493.0000, 494.0000, "FP2-F4", bckg
493.0000, 494.0000, "F4-C4", bckg
493.0000, 494.0000, "C4-P4", bckg
493.0000, 494.0000, "P4-O2", bckg
494.0000, 495.0000, "FP1-F7", bckg
494.0000, 495.0000, "F7-T3", bckg
494.0000, 495.0000, "T3-T5", bckg
494.0000, 495.0000, "T5-O1", bckg
494.0000, 495.0000, "FP2-F8", bckg
494.0000, 495.0000, "F8-T4", bckg
494.0000, 495.0000, "T4-T6", artf
494.0000, 495.0000, "T6-O2", bckg
494.0000, 495.0000, "A1-T3", bckg
494.0000, 495.0000, "T3-C3", bckg
494.0000, 495.0000, "C3-CZ", bckg
494.0000, 495.0000, "CZ-C4", bckg
494.0000, 495.0000, "C4-T4", bckg
494.0000, 495.0000, "T4-A2", bckg
494.0000, 495.0000, "FP1-F3", bckg
494.0000, 495.0000, "F3-C3", bckg
494.0000, 495.0000, "C3-P3", bckg
494.0000, 495.0000, "P3-O1", bckg
494.0000, 495.0000, "FP2-F4", bckg
494.0000, 495.0000, "F4-C4", bckg
494.0000, 495.0000, "C4-P4", bckg
494.0000, 495.0000, "P4-O2", bckg
495.0000, 496.0000, "FP1-F7", bckg
495.0000, 496.0000, "F7-T3", bckg
495.0000, 496.0000, "T3-T5", bckg
495.0000, 496.0000, "T5-O1", bckg
495.0000, 496.0000, "FP2-F8", bckg
495.0000, 496.0000, "F8-T4", bckg
495.0000, 496.0000, "T4-T6", bckg
495.0000, 496.0000, "T6-O2", bckg
495.0000, 496.0000, "A1-T3", bckg
495.0000, 496.0000, "T3-C3", bckg
495.0000, 496.0000, "C3-CZ", bckg
495.0000, 496.0000, "CZ-C4", bckg
495.0000, 496.0000, "C4-T4", bckg
495.0000, 496.0000, "T4-A2", bckg
495.0000, 496.0000, "FP1-F3", bckg
495.0000, 496.0000, "F3-C3", bckg
495.0000, 496.0000, "C3-P3", bckg
495.0000, 496.0000, "P3-O1", bckg
495.0000, 496.0000, "FP2-F4", bckg
495.0000, 496.0000, "F4-C4", bckg
495.0000, 496.0000, "C4-P4", bckg
495.0000, 496.0000, "P4-O2", bckg
496.0000, 497.0000, "FP1-F7", bckg
496.0000, 497.0000, "F7-T3", bckg
496.0000, 497.0000, "T3-T5", bckg
496.0000, 497.0000, "T5-O1", bckg
496.0000, 497.0000, "FP2-F8", bckg
496.0000, 497.0000, "F8-T4", bckg
496.0000, 497.0000, "T4-T6", bckg
496.0000, 497.0000, "T6-O2", bckg
496.0000, 497.0000, "A1-T3", bckg
496.0000, 497.0000, "T3-C3", bckg
496.0000, 497.0000, "C3-CZ", artf
496.0000, 497.0000, "CZ-C4", bckg
496.0000, 497.0000, "C4-T4", bckg
496.0000, 497.0000, "T4-A2", bckg
496.0000, 497.0000, "FP1-F3", bckg
496.0000, 497.0000, "F3-C3", bckg
496.0000, 497.0000, "C3-P3", bckg
496.0000, 497.0000, "P3-O1", bckg
496.0000, 497.0000, "FP2-F4", bckg
496.0000, 497.0000, "F4-C4", artf
496.0000, 497.0000, "C4-P4", bckg
496.0000, 497.0000, "P4-O2", bckg
497.0000, 498.0000, "FP1-F7", bckg
497.0000, 498.0000, "F7-T3", bckg
497.0000, 498.0000, "T3-T5", bckg
497.0000, 498.0000, "T5-O1", bckg
497.0000, 498.0000, "FP2-F8", bckg
497.0000, 498.0000, "F8-T4", bckg
497.0000, 498.0000, "T4-T6", bckg
497.0000, 498.0000, "T6-O2", bckg
497.0000, 498.0000, "A1-T3", bckg
497.0000, 498.0000, "T3-C3", bckg
497.0000, 498.0000, "C3-CZ", bckg
497.0000, 498.0000, "CZ-C4", bckg
497.0000, 498.0000, "C4-T4", bckg
497.0000, 498.0000, "T4-A2", bckg
497.0000, 498.0000, "FP1-F3", bckg
497.0000, 498.0000, "F3-C3", bckg
497.0000, 498.0000, "C3-P3", bckg
497.0000, 498.0000, "P3-O1", bckg
497.0000, 498.0000, "FP2-F4", bckg
497.0000, 498.0000, "F4-C4", bckg
497.0000, 498.0000, "C4-P4", bckg
497.0000, 498.0000, "P4-O2", bckg
498.0000, 499.0000, "FP1-F7", spsw
498.0000, 499.0000, "F7-T3", bckg
498.0000, 499.0000, "T3-T5", spsw
498.0000, 499.0000, "T5-O1", bckg
498.0000, 499.0000, "FP2-F8", spsw
498.0000, 499.0000, "F8-T4", spsw
498.0000, 499.0000, "T4-T6", eybl
498.0000, 499.0000, "T6-O2", artf
498.0000, 499.0000, "A1-T3", artf
498.0000, 499.0000, "T3-C3", spsw
498.0000, 499.0000, "C3-CZ", bckg
498.0000, 499.0000, "CZ-C4", spsw
498.0000, 499.0000, "C4-T4", bckg
498.0000, 499.0000, "T4-A2", spsw
498.0000, 499.0000, "FP1-F3", bckg
498.0000, 499.0000, "F3-C3", bckg
498.0000, 499.0000, "C3-P3", spsw
498.0000, 499.0000, "P3-O1", spsw
498.0000, 499.0000, "FP2-F4", spsw
498.0000, 499.0000, "F4-C4", bckg
498.0000, 499.0000, "C4-P4", bckg
498.0000, 499.0000, "P4-O2", bckg
499.0000, 500.0000, "FP1-F7", bckg
499.0000, 500.0000, "F7-T3", bckg
499.0000, 500.0000, "T3-T5", bckg
499.0000, 500.0000, "T5-O1", bckg
499.0000, 500.0000, "FP2-F8", bckg
499.0000, 500.0000, "F8-T4", bckg
499.0000, 500.0000, "T4-T6", bckg
499.0000, 500.0000, "T6-O2", bckg
499.0000, 500.0000, "A1-T3", bckg
499.0000, 500.0000, "T3-C3", bckg
499.0000, 500.0000, "C3-CZ", bckg
499.0000, 500.0000, "CZ-C4", bckg
499.0000, 500.0000, "C4-T4", bckg
499.0000, 500.0000, "T4-A2", bckg
499.0000, 500.0000, "FP1-F3", bckg
499.0000, 500.0000, "F3-C3", bckg
499.0000, 500.0000, "C3-P3", bckg
499.0000, 500.0000, "P3-O1", bckg
499.0000, 500.0000, "FP2-F4", bckg
499.0000, 500.0000, "F4-C4", bckg
499.0000, 500.0000, "C4-P4", bckg
499.0000, 500.0000, "P4-O2", bckg
500.0000, 501.0000, "FP1-F7", bckg
500.0000, 501.0000, "F7-T3", bckg
500.0000, 501.0000, "T3-T5", bckg
500.0000, 501.0000, "T5-O1", bckg
500.0000, 501.0000, "FP2-F8", bckg
500.0000, 501.0000, "F8-T4", bckg
500.0000, 501.0000, "T4-T6", bckg
500.0000, 501.0000, "T6-O2", bckg
500.0000, 501.0000, "A1-T3", bckg
500.0000, 501.0000, "T3-C3", bckg
500.0000, 501.0000, "C3-CZ", bckg
500.0000, 501.0000, "CZ-C4", bckg
500.0000, 501.0000, "C4-T4", bckg
500.0000, 501.0000, "T4-A2", bckg
500.0000, 501.0000, "FP1-F3", bckg
500.0000, 501.0000, "F3-C3", bckg
500.0000, 501.0000, "C3-P3", bckg
500.0000, 501.0000, "P3-O1", bckg
500.0000, 501.0000, "FP2-F4", bckg
500.0000, 501.0000, "F4-C4", bckg
500.0000, 501.0000, "C4-P4", bckg
500.0000, 501.0000, "P4-O2", bckg
501.0000, 502.0000, "FP1-F7", bckg
501.0000, 502.0000, "F7-T3", bckg
501.0000, 502.0000, "T3-T5", bckg
501.0000, 502.0000, "T5-O1", bckg
501.0000, 502.0000, "FP2-F8", bckg
501.0000, 502.0000, "F8-T4", bckg
501.0000, 502.0000, "T4-T6", bckg
501.0000, 502.0000, "T6-O2", bckg
501.0000, 502.0000, "A1-T3", bckg
501.0000, 502.0000, "T3-C3", bckg
501.0000, 502.0000, "C3-CZ", bckg
501.0000, 502.0000, "CZ-C4", bckg
501.0000, 502.0000, "C4-T4", bckg
501.0000, 502.0000, "T4-A2", bckg
501.0000, 502.0000, "FP1-F3", bckg
501.0000, 502.0000, "F3-C3", bckg
501.0000, 502.0000, "C3-P3", bckg
501.0000, 502.0000, "P3-O1", bckg
501.0000, 502.0000, "FP2-F4", bckg
501.0000, 502.0000, "F4-C4", bckg
501.0000, 502.0000, "C4-P4", bckg
501.0000, 502.0000, "P4-O2", bckg
502.0000, 503.0000, "FP1-F7", eybl
502.0000, 503.0000, "F7-T3", eybl
502.0000, 503.0000, "T3-T5", bckg
502.0000, 503.0000, "T5-O1", bckg
502.0000, 503.0000, "FP2-F8", eybl
502.0000, 503.0000, "F8-T4", bckg
502.0000, 503.0000, "T4-T6", artf
502.0000, 503.0000, "T6-O2", eybl
502.0000, 503.0000, "A1-T3", artf
502.0000, 503.0000, "T3-C3", bckg
502.0000, 503.0000, "C3-CZ", bckg
502.0000, 503.0000, "CZ-C4", eybl
502.0000, 503.0000, "C4-T4", eybl
502.0000, 503.0000, "T4-A2", bckg
502.0000, 503.0000, "FP1-F3", eybl
502.0000, 503.0000, "F3-C3", eybl
502.0000, 503.0000, "C3-P3", bckg
502.0000, 503.0000, "P3-O1", bckg
502.0000, 503.0000, "FP2-F4", eybl
502.0000, 503.0000, "F4-C4", eybl
502.0000, 503.0000, "C4-P4", eybl
502.0000, 503.0000, "P4-O2", eybl
503.0000, 504.0000, "FP1-F7", eybl
503.0000, 504.0000, "F7-T3", eybl
503.0000, 504.0000, "T3-T5", eybl
503.0000, 504.0000, "T5-O1", eybl
503.0000, 504.0000, "FP2-F8", eybl
503.0000, 504.0000, "F8-T4", bckg
503.0000, 504.0000, "T4-T6", eybl
503.0000, 504.0000, "T6-O2", eybl
503.0000, 504.0000, "A1-T3", eybl
503.0000, 504.0000, "T3-C3", eybl
503.0000, 504.0000, "C3-CZ", bckg
503.0000, 504.0000, "CZ-C4", eybl
503.0000, 504.0000, "C4-T4", eybl
503.0000, 504.0000, "T4-A2", bckg
503.0000, 504.0000, "FP1-F3", eybl
503.0000, 504.0000, "F3-C3", eybl
503.0000, 504.0000, "C3-P3", bckg
503.0000, 504.0000, "P3-O1", bckg
503.0000, 504.0000, "FP2-F4", eybl
503.0000, 504.0000, "F4-C4", artf
503.0000, 504.0000, "C4-P4", bckg
503.0000, 504.0000, "P4-O2", eybl
504.0000, 505.0000, "FP1-F7", bckg
504.0000, 505.0000, "F7-T3", bckg
504.0000, 505.0000, "T3-T5", bckg
504.0000, 505.0000, "T5-O1", bckg
504.0000, 505.0000, "FP2-F8", bckg
504.0000, 505.0000, "F8-T4", bckg
504.0000, 505.0000, "T4-T6", bckg
504.0000, 505.0000, "T6-O2", bckg
504.0000, 505.0000, "A1-T3", bckg
504.0000, 505.0000, "T3-C3", bckg
504.0000, 505.0000, "C3-CZ", bckg
504.0000, 505.0000, "CZ-C4", bckg
504.0000, 505.0000, "C4-T4", bckg
504.0000, 505.0000, "T4-A2", bckg
504.0000, 505.0000, "FP1-F3", bckg
504.0000, 505.0000, "F3-C3", bckg
504.0000, 505.0000, "C3-P3", bckg
504.0000, 505.0000, "P3-O1", bckg
504.0000, 505.0000, "FP2-F4", bckg
504.0000, 505.0000, "F4-C4", bckg
504.0000, 505.0000, "C4-P4", bckg
504.0000, 505.0000, "P4-O2", bckg
505.0000, 506.0000, "FP1-F7", bckg
505.0000, 506.0000, "F7-T3", bckg
505.0000, 506.0000, "T3-T5", bckg
505.0000, 506.0000, "T5-O1", bckg
505.0000, 506.0000, "FP2-F8", bckg
505.0000, 506.0000, "F8-T4", bckg
505.0000, 506.0000, "T4-T6", bckg
505.0000, 506.0000, "T6-O2", bckg
505.0000, 506.0000, "A1-T3", bckg
505.0000, 506.0000, "T3-C3", bckg
505.0000, 506.0000, "C3-CZ", bckg
505.0000, 506.0000, "CZ-C4", bckg
505.0000, 506.0000, "C4-T4", bckg
505.0000, 506.0000, "T4-A2", bckg
505.0000, 506.0000, "FP1-F3", bckg
505.0000, 506.0000, "F3-C3", bckg
505.0000, 506.0000, "C3-P3", bckg
505.0000, 506.0000, "P3-O1", bckg
505.0000, 506.0000, "FP2-F4", bckg
505.0000, 506.0000, "F4-C4", bckg
505.0000, 506.0000, "C4-P4", bckg
505.0000, 506.0000, "P4-O2", bckg
506.0000, 507.0000, "FP1-F7", bckg
506.0000, 507.0000, "F7-T3", artf
506.0000, 507.0000, "T3-T5", bckg
506.0000, 507.0000, "T5-O1", bckg
506.0000, 507.0000, "FP2-F8", bckg
506.0000, 507.0000, "F8-T4", bckg
506.0000, 507.0000, "T4-T6", bckg
506.0000, 507.0000, "T6-O2", bckg
506.0000, 507.0000, "A1-T3", artf
506.0000, 507.0000, "T3-C3", bckg
506.0000, 507.0000, "C3-CZ", bckg
506.0000, 507.0000, "CZ-C4", bckg
506.0000, 507.0000, "C4-T4", bckg
506.0000, 507.0000, "T4-A2", bckg
506.0000, 507.0000, "FP1-F3", bckg
506.0000, 507.0000, "F3-C3", bckg
506.0000, 507.0000, "C3-P3", artf
506.0000, 507.0000, "P3-O1", bckg
506.0000, 507.0000, "FP2-F4", artf
506.0000, 507.0000, "F4-C4", bckg
506.0000, 507.0000, "C4-P4", bckg
506.0000, 507.0000, "P4-O2", artf
507.0000, 508.0000, "FP1-F7", eybl
507.0000, 508.0000, "F7-T3", eybl
507.0000, 508.0000, "T3-T5", eybl
507.0000, 508.0000, "T5-O1", eybl
507.0000, 508.0000, "FP2-F8", eybl
507.0000, 508.0000, "F8-T4", eybl
507.0000, 508.0000, "T4-T6", eybl
507.0000, 508.0000, "T6-O2", bckg
507.0000, 508.0000, "A1-T3", eybl
507.0000, 508.0000, "T3-C3", eybl
507.0000, 508.0000, "C3-CZ", eybl
507.0000, 508.0000, "CZ-C4", eybl
507.0000, 508.0000, "C4-T4", bckg
507.0000, 508.0000, "T4-A2", eybl
507.0000, 508.0000, "FP1-F3", eybl
507.0000, 508.0000, "F3-C3", eybl
